network_config,strategy,strategy_params,neg_pos_ratio,pred_threshold,evidence_ratio,occ_thr,edge_thr,weight_thr,total_samples,positive_samples,negative_samples,negative_candidates_count,evaluated_days,skipped_days,tp,fp,tn,fn,precision,recall,f1_score,accuracy
Baseline,RecentActivity,{'max_recent_floods': 2},2.0,0.1,0.5,3,2,0.3,252,84,168,22,29,24,76,65,103,8,0.5390070921985816,0.9047619047619048,0.6755555555555556,0.7103174603174603
Baseline,RecentActivity,{'max_recent_floods': 2},2.0,0.1,0.7,3,2,0.3,186,62,124,22,29,24,55,51,73,7,0.5188679245283019,0.8870967741935484,0.6547619047619048,0.6881720430107527
Baseline,RecentActivity,{'max_recent_floods': 2},2.0,0.2,0.2,3,2,0.3,353,123,230,22,29,24,46,9,221,77,0.8363636363636363,0.37398373983739835,0.5168539325842697,0.7563739376770539
Baseline,RecentActivity,{'max_recent_floods': 2},2.0,0.2,0.3,3,2,0.3,330,113,217,22,29,24,48,17,200,65,0.7384615384615385,0.4247787610619469,0.5393258426966292,0.7515151515151515
Baseline,RecentActivity,{'max_recent_floods': 2},2.0,0.2,0.5,3,2,0.3,252,84,168,22,29,24,43,34,134,41,0.5584415584415584,0.5119047619047619,0.5341614906832297,0.7023809523809523
Baseline,RecentActivity,{'max_recent_floods': 2},2.0,0.2,0.7,3,2,0.3,186,62,124,22,29,24,31,22,102,31,0.5849056603773585,0.5,0.5391304347826086,0.7150537634408602
Baseline,RecentActivity,{'max_recent_floods': 2},2.0,0.3,0.2,3,2,0.3,353,123,230,22,29,24,36,3,227,87,0.9230769230769231,0.2926829268292683,0.4444444444444444,0.7450424929178471
Baseline,RecentActivity,{'max_recent_floods': 2},2.0,0.3,0.3,3,2,0.3,330,113,217,22,29,24,35,12,205,78,0.7446808510638298,0.30973451327433627,0.4375,0.7272727272727273
Baseline,RecentActivity,{'max_recent_floods': 2},2.0,0.3,0.5,3,2,0.3,252,84,168,22,29,24,33,18,150,51,0.6470588235294118,0.39285714285714285,0.4888888888888888,0.7261904761904762
Baseline,RecentActivity,{'max_recent_floods': 2},2.0,0.3,0.7,3,2,0.3,186,62,124,22,29,24,24,17,107,38,0.5853658536585366,0.3870967741935484,0.4660194174757281,0.7043010752688172
Baseline,RecentActivity,{'max_recent_floods': 2},2.0,0.4,0.2,3,2,0.3,353,123,230,22,29,24,13,1,229,110,0.9285714285714286,0.10569105691056911,0.18978102189781024,0.6855524079320113
Baseline,RecentActivity,{'max_recent_floods': 2},2.0,0.4,0.3,3,2,0.3,330,113,217,22,29,24,15,9,208,98,0.625,0.13274336283185842,0.21897810218978103,0.6757575757575758
Baseline,RecentActivity,{'max_recent_floods': 2},2.0,0.4,0.5,3,2,0.3,252,84,168,22,29,24,17,13,155,67,0.5666666666666667,0.20238095238095238,0.29824561403508776,0.6825396825396826
Baseline,RecentActivity,{'max_recent_floods': 2},2.0,0.4,0.7,3,2,0.3,186,62,124,22,29,24,15,13,111,47,0.5357142857142857,0.24193548387096775,0.33333333333333337,0.6774193548387096
Baseline,RecentActivity,{'max_recent_floods': 2},2.0,0.5,0.2,3,2,0.3,353,123,230,22,29,24,0,0,230,123,0.0,0.0,0.0,0.6515580736543909
Baseline,RecentActivity,{'max_recent_floods': 2},2.0,0.5,0.3,3,2,0.3,330,113,217,22,29,24,4,8,209,109,0.3333333333333333,0.035398230088495575,0.064,0.6454545454545455
Baseline,RecentActivity,{'max_recent_floods': 2},2.0,0.5,0.5,3,2,0.3,252,84,168,22,29,24,6,10,158,78,0.375,0.07142857142857142,0.12,0.6507936507936508
Baseline,RecentActivity,{'max_recent_floods': 2},2.0,0.5,0.7,3,2,0.3,186,62,124,22,29,24,9,10,114,53,0.47368421052631576,0.14516129032258066,0.2222222222222222,0.6612903225806451
Baseline,CombinedConservative,"{'prob_threshold': 0.15, 'max_flood_count': 3, 'max_recent_floods': 2}",1.0,0.1,0.2,3,2,0.3,173,123,50,2,29,24,100,7,43,23,0.9345794392523364,0.8130081300813008,0.8695652173913043,0.8265895953757225
Baseline,CombinedConservative,"{'prob_threshold': 0.15, 'max_flood_count': 3, 'max_recent_floods': 2}",1.0,0.1,0.3,3,2,0.3,163,113,50,2,29,24,95,8,42,18,0.9223300970873787,0.8407079646017699,0.8796296296296297,0.8404907975460123
Baseline,CombinedConservative,"{'prob_threshold': 0.15, 'max_flood_count': 3, 'max_recent_floods': 2}",1.0,0.1,0.5,3,2,0.3,134,84,50,2,29,24,76,11,39,8,0.8735632183908046,0.9047619047619048,0.8888888888888888,0.8582089552238806
Baseline,CombinedConservative,"{'prob_threshold': 0.15, 'max_flood_count': 3, 'max_recent_floods': 2}",1.0,0.1,0.7,3,2,0.3,110,62,48,2,29,24,55,16,32,7,0.7746478873239436,0.8870967741935484,0.8270676691729323,0.7909090909090909
Baseline,CombinedConservative,"{'prob_threshold': 0.15, 'max_flood_count': 3, 'max_recent_floods': 2}",1.0,0.2,0.2,3,2,0.3,173,123,50,2,29,24,46,1,49,77,0.9787234042553191,0.37398373983739835,0.5411764705882353,0.5491329479768786
Baseline,CombinedConservative,"{'prob_threshold': 0.15, 'max_flood_count': 3, 'max_recent_floods': 2}",1.0,0.2,0.3,3,2,0.3,163,113,50,2,29,24,48,1,49,65,0.9795918367346939,0.4247787610619469,0.5925925925925926,0.5950920245398773
Baseline,CombinedConservative,"{'prob_threshold': 0.15, 'max_flood_count': 3, 'max_recent_floods': 2}",1.0,0.2,0.5,3,2,0.3,134,84,50,2,29,24,43,1,49,41,0.9772727272727273,0.5119047619047619,0.6718749999999999,0.6865671641791045
Baseline,CombinedConservative,"{'prob_threshold': 0.15, 'max_flood_count': 3, 'max_recent_floods': 2}",1.0,0.2,0.7,3,2,0.3,110,62,48,2,29,24,31,0,48,31,1.0,0.5,0.6666666666666666,0.7181818181818181
Baseline,CombinedConservative,"{'prob_threshold': 0.15, 'max_flood_count': 3, 'max_recent_floods': 2}",1.0,0.3,0.2,3,2,0.3,173,123,50,2,29,24,36,0,50,87,1.0,0.2926829268292683,0.45283018867924524,0.49710982658959535
Baseline,CombinedConservative,"{'prob_threshold': 0.15, 'max_flood_count': 3, 'max_recent_floods': 2}",1.0,0.3,0.3,3,2,0.3,163,113,50,2,29,24,35,0,50,78,1.0,0.30973451327433627,0.4729729729729729,0.5214723926380368
Baseline,CombinedConservative,"{'prob_threshold': 0.15, 'max_flood_count': 3, 'max_recent_floods': 2}",1.0,0.3,0.5,3,2,0.3,134,84,50,2,29,24,33,0,50,51,1.0,0.39285714285714285,0.5641025641025641,0.6194029850746269
Baseline,CombinedConservative,"{'prob_threshold': 0.15, 'max_flood_count': 3, 'max_recent_floods': 2}",1.0,0.3,0.7,3,2,0.3,110,62,48,2,29,24,24,0,48,38,1.0,0.3870967741935484,0.5581395348837209,0.6545454545454545
Baseline,CombinedConservative,"{'prob_threshold': 0.15, 'max_flood_count': 3, 'max_recent_floods': 2}",1.0,0.4,0.2,3,2,0.3,173,123,50,2,29,24,13,0,50,110,1.0,0.10569105691056911,0.1911764705882353,0.36416184971098264
Baseline,CombinedConservative,"{'prob_threshold': 0.15, 'max_flood_count': 3, 'max_recent_floods': 2}",1.0,0.4,0.3,3,2,0.3,163,113,50,2,29,24,15,0,50,98,1.0,0.13274336283185842,0.23437500000000003,0.3987730061349693
Baseline,CombinedConservative,"{'prob_threshold': 0.15, 'max_flood_count': 3, 'max_recent_floods': 2}",1.0,0.4,0.5,3,2,0.3,134,84,50,2,29,24,17,0,50,67,1.0,0.20238095238095238,0.33663366336633666,0.5
Baseline,CombinedConservative,"{'prob_threshold': 0.15, 'max_flood_count': 3, 'max_recent_floods': 2}",1.0,0.4,0.7,3,2,0.3,110,62,48,2,29,24,15,0,48,47,1.0,0.24193548387096775,0.38961038961038963,0.5727272727272728
Baseline,CombinedConservative,"{'prob_threshold': 0.15, 'max_flood_count': 3, 'max_recent_floods': 2}",1.0,0.5,0.2,3,2,0.3,173,123,50,2,29,24,0,0,50,123,0.0,0.0,0.0,0.28901734104046245
Baseline,CombinedConservative,"{'prob_threshold': 0.15, 'max_flood_count': 3, 'max_recent_floods': 2}",1.0,0.5,0.3,3,2,0.3,163,113,50,2,29,24,4,0,50,109,1.0,0.035398230088495575,0.06837606837606837,0.3312883435582822
Baseline,CombinedConservative,"{'prob_threshold': 0.15, 'max_flood_count': 3, 'max_recent_floods': 2}",1.0,0.5,0.5,3,2,0.3,134,84,50,2,29,24,6,0,50,78,1.0,0.07142857142857142,0.13333333333333333,0.417910447761194
Baseline,CombinedConservative,"{'prob_threshold': 0.15, 'max_flood_count': 3, 'max_recent_floods': 2}",1.0,0.5,0.7,3,2,0.3,110,62,48,2,29,24,9,0,48,53,1.0,0.14516129032258066,0.2535211267605634,0.5181818181818182
Baseline,CombinedConservative,"{'prob_threshold': 0.15, 'max_flood_count': 3, 'max_recent_floods': 2}",2.0,0.1,0.2,3,2,0.3,181,123,58,2,29,24,100,8,50,23,0.9259259259259259,0.8130081300813008,0.8658008658008658,0.8287292817679558
Baseline,CombinedConservative,"{'prob_threshold': 0.15, 'max_flood_count': 3, 'max_recent_floods': 2}",2.0,0.1,0.3,3,2,0.3,171,113,58,2,29,24,95,9,49,18,0.9134615384615384,0.8407079646017699,0.8755760368663594,0.8421052631578947
Baseline,CombinedConservative,"{'prob_threshold': 0.15, 'max_flood_count': 3, 'max_recent_floods': 2}",2.0,0.1,0.5,3,2,0.3,142,84,58,2,29,24,76,12,46,8,0.8636363636363636,0.9047619047619048,0.8837209302325582,0.8591549295774648
Baseline,CombinedConservative,"{'prob_threshold': 0.15, 'max_flood_count': 3, 'max_recent_floods': 2}",2.0,0.1,0.7,3,2,0.3,120,62,58,2,29,24,55,17,41,7,0.7638888888888888,0.8870967741935484,0.8208955223880596,0.8
Baseline,CombinedConservative,"{'prob_threshold': 0.15, 'max_flood_count': 3, 'max_recent_floods': 2}",2.0,0.2,0.2,3,2,0.3,181,123,58,2,29,24,46,1,57,77,0.9787234042553191,0.37398373983739835,0.5411764705882353,0.569060773480663
Baseline,CombinedConservative,"{'prob_threshold': 0.15, 'max_flood_count': 3, 'max_recent_floods': 2}",2.0,0.2,0.3,3,2,0.3,171,113,58,2,29,24,48,1,57,65,0.9795918367346939,0.4247787610619469,0.5925925925925926,0.6140350877192983
Baseline,CombinedConservative,"{'prob_threshold': 0.15, 'max_flood_count': 3, 'max_recent_floods': 2}",2.0,0.2,0.5,3,2,0.3,142,84,58,2,29,24,43,1,57,41,0.9772727272727273,0.5119047619047619,0.6718749999999999,0.704225352112676
Baseline,CombinedConservative,"{'prob_threshold': 0.15, 'max_flood_count': 3, 'max_recent_floods': 2}",2.0,0.2,0.7,3,2,0.3,120,62,58,2,29,24,31,0,58,31,1.0,0.5,0.6666666666666666,0.7416666666666667
Baseline,CombinedConservative,"{'prob_threshold': 0.15, 'max_flood_count': 3, 'max_recent_floods': 2}",2.0,0.3,0.2,3,2,0.3,181,123,58,2,29,24,36,0,58,87,1.0,0.2926829268292683,0.45283018867924524,0.5193370165745856
Baseline,CombinedConservative,"{'prob_threshold': 0.15, 'max_flood_count': 3, 'max_recent_floods': 2}",2.0,0.3,0.3,3,2,0.3,171,113,58,2,29,24,35,0,58,78,1.0,0.30973451327433627,0.4729729729729729,0.543859649122807
Baseline,CombinedConservative,"{'prob_threshold': 0.15, 'max_flood_count': 3, 'max_recent_floods': 2}",2.0,0.3,0.5,3,2,0.3,142,84,58,2,29,24,33,0,58,51,1.0,0.39285714285714285,0.5641025641025641,0.6408450704225352
Baseline,CombinedConservative,"{'prob_threshold': 0.15, 'max_flood_count': 3, 'max_recent_floods': 2}",2.0,0.3,0.7,3,2,0.3,120,62,58,2,29,24,24,0,58,38,1.0,0.3870967741935484,0.5581395348837209,0.6833333333333333
Baseline,CombinedConservative,"{'prob_threshold': 0.15, 'max_flood_count': 3, 'max_recent_floods': 2}",2.0,0.4,0.2,3,2,0.3,181,123,58,2,29,24,13,0,58,110,1.0,0.10569105691056911,0.1911764705882353,0.39226519337016574
Baseline,CombinedConservative,"{'prob_threshold': 0.15, 'max_flood_count': 3, 'max_recent_floods': 2}",2.0,0.4,0.3,3,2,0.3,171,113,58,2,29,24,15,0,58,98,1.0,0.13274336283185842,0.23437500000000003,0.4269005847953216
Baseline,CombinedConservative,"{'prob_threshold': 0.15, 'max_flood_count': 3, 'max_recent_floods': 2}",2.0,0.4,0.5,3,2,0.3,142,84,58,2,29,24,17,0,58,67,1.0,0.20238095238095238,0.33663366336633666,0.528169014084507
Baseline,CombinedConservative,"{'prob_threshold': 0.15, 'max_flood_count': 3, 'max_recent_floods': 2}",2.0,0.4,0.7,3,2,0.3,120,62,58,2,29,24,15,0,58,47,1.0,0.24193548387096775,0.38961038961038963,0.6083333333333333
Baseline,CombinedConservative,"{'prob_threshold': 0.15, 'max_flood_count': 3, 'max_recent_floods': 2}",2.0,0.5,0.2,3,2,0.3,181,123,58,2,29,24,0,0,58,123,0.0,0.0,0.0,0.32044198895027626
Baseline,CombinedConservative,"{'prob_threshold': 0.15, 'max_flood_count': 3, 'max_recent_floods': 2}",2.0,0.5,0.3,3,2,0.3,171,113,58,2,29,24,4,0,58,109,1.0,0.035398230088495575,0.06837606837606837,0.36257309941520466
Baseline,CombinedConservative,"{'prob_threshold': 0.15, 'max_flood_count': 3, 'max_recent_floods': 2}",2.0,0.5,0.5,3,2,0.3,142,84,58,2,29,24,6,0,58,78,1.0,0.07142857142857142,0.13333333333333333,0.4507042253521127
Baseline,CombinedConservative,"{'prob_threshold': 0.15, 'max_flood_count': 3, 'max_recent_floods': 2}",2.0,0.5,0.7,3,2,0.3,120,62,58,2,29,24,9,0,58,53,1.0,0.14516129032258066,0.2535211267605634,0.5583333333333333
Restrictive,MarginalProbability,{'prob_threshold': 0.05},1.0,0.1,0.2,4,3,0.4,209,115,94,6,28,25,104,23,71,11,0.8188976377952756,0.9043478260869565,0.859504132231405,0.8373205741626795
Restrictive,MarginalProbability,{'prob_threshold': 0.05},1.0,0.1,0.3,4,3,0.4,199,107,92,6,28,25,99,28,64,8,0.7795275590551181,0.9252336448598131,0.8461538461538461,0.8190954773869347
Restrictive,MarginalProbability,{'prob_threshold': 0.05},1.0,0.1,0.5,4,3,0.4,156,79,77,6,28,25,73,44,33,6,0.6239316239316239,0.9240506329113924,0.7448979591836735,0.6794871794871795
Restrictive,MarginalProbability,{'prob_threshold': 0.05},1.0,0.1,0.7,4,3,0.4,116,58,58,6,28,25,53,36,22,5,0.5955056179775281,0.9137931034482759,0.7210884353741497,0.646551724137931
Restrictive,MarginalProbability,{'prob_threshold': 0.05},1.0,0.2,0.2,4,3,0.4,209,115,94,6,28,25,54,3,91,61,0.9473684210526315,0.46956521739130436,0.627906976744186,0.69377990430622
Restrictive,MarginalProbability,{'prob_threshold': 0.05},1.0,0.2,0.3,4,3,0.4,199,107,92,6,28,25,54,7,85,53,0.8852459016393442,0.5046728971962616,0.6428571428571428,0.6984924623115578
Restrictive,MarginalProbability,{'prob_threshold': 0.05},1.0,0.2,0.5,4,3,0.4,156,79,77,6,28,25,54,16,61,25,0.7714285714285715,0.6835443037974683,0.7248322147651006,0.7371794871794872
Restrictive,MarginalProbability,{'prob_threshold': 0.05},1.0,0.2,0.7,4,3,0.4,116,58,58,6,28,25,39,21,37,19,0.65,0.6724137931034483,0.6610169491525424,0.6551724137931034
Restrictive,MarginalProbability,{'prob_threshold': 0.05},1.0,0.3,0.2,4,3,0.4,209,115,94,6,28,25,36,3,91,79,0.9230769230769231,0.3130434782608696,0.4675324675324676,0.6076555023923444
Restrictive,MarginalProbability,{'prob_threshold': 0.05},1.0,0.3,0.3,4,3,0.4,199,107,92,6,28,25,36,4,88,71,0.9,0.3364485981308411,0.4897959183673469,0.6231155778894473
Restrictive,MarginalProbability,{'prob_threshold': 0.05},1.0,0.3,0.5,4,3,0.4,156,79,77,6,28,25,35,11,66,44,0.7608695652173914,0.4430379746835443,0.5599999999999999,0.6474358974358975
Restrictive,MarginalProbability,{'prob_threshold': 0.05},1.0,0.3,0.7,4,3,0.4,116,58,58,6,28,25,27,15,43,31,0.6428571428571429,0.46551724137931033,0.5399999999999999,0.603448275862069
Restrictive,MarginalProbability,{'prob_threshold': 0.05},1.0,0.4,0.2,4,3,0.4,209,115,94,6,28,25,16,1,93,99,0.9411764705882353,0.1391304347826087,0.24242424242424238,0.5215311004784688
Restrictive,MarginalProbability,{'prob_threshold': 0.05},1.0,0.4,0.3,4,3,0.4,199,107,92,6,28,25,19,2,90,88,0.9047619047619048,0.17757009345794392,0.296875,0.5477386934673367
Restrictive,MarginalProbability,{'prob_threshold': 0.05},1.0,0.4,0.5,4,3,0.4,156,79,77,6,28,25,20,7,70,59,0.7407407407407407,0.25316455696202533,0.37735849056603776,0.5769230769230769
Restrictive,MarginalProbability,{'prob_threshold': 0.05},1.0,0.4,0.7,4,3,0.4,116,58,58,6,28,25,17,13,45,41,0.5666666666666667,0.29310344827586204,0.3863636363636363,0.5344827586206896
Restrictive,MarginalProbability,{'prob_threshold': 0.05},1.0,0.5,0.2,4,3,0.4,209,115,94,6,28,25,1,0,94,114,1.0,0.008695652173913044,0.017241379310344827,0.45454545454545453
Restrictive,MarginalProbability,{'prob_threshold': 0.05},1.0,0.5,0.3,4,3,0.4,199,107,92,6,28,25,4,2,90,103,0.6666666666666666,0.037383177570093455,0.07079646017699114,0.4723618090452261
Restrictive,MarginalProbability,{'prob_threshold': 0.05},1.0,0.5,0.5,4,3,0.4,156,79,77,6,28,25,6,2,75,73,0.75,0.0759493670886076,0.13793103448275862,0.5192307692307693
Restrictive,MarginalProbability,{'prob_threshold': 0.05},1.0,0.5,0.7,4,3,0.4,116,58,58,6,28,25,10,12,46,48,0.45454545454545453,0.1724137931034483,0.25000000000000006,0.4827586206896552
Restrictive,MarginalProbability,{'prob_threshold': 0.05},2.0,0.1,0.2,4,3,0.4,246,115,131,6,28,25,104,27,104,11,0.7938931297709924,0.9043478260869565,0.8455284552845528,0.8455284552845529
Restrictive,MarginalProbability,{'prob_threshold': 0.05},2.0,0.1,0.3,4,3,0.4,238,107,131,6,28,25,99,32,99,8,0.7557251908396947,0.9252336448598131,0.8319327731092436,0.8319327731092437
Restrictive,MarginalProbability,{'prob_threshold': 0.05},2.0,0.1,0.5,4,3,0.4,200,79,121,6,28,25,73,53,68,6,0.5793650793650794,0.9240506329113924,0.7121951219512195,0.705
Restrictive,MarginalProbability,{'prob_threshold': 0.05},2.0,0.1,0.7,4,3,0.4,163,58,105,6,28,25,53,48,57,5,0.5247524752475248,0.9137931034482759,0.6666666666666667,0.6748466257668712
Restrictive,MarginalProbability,{'prob_threshold': 0.05},2.0,0.2,0.2,4,3,0.4,246,115,131,6,28,25,54,4,127,61,0.9310344827586207,0.46956521739130436,0.6242774566473989,0.7357723577235772
Restrictive,MarginalProbability,{'prob_threshold': 0.05},2.0,0.2,0.3,4,3,0.4,238,107,131,6,28,25,54,8,123,53,0.8709677419354839,0.5046728971962616,0.6390532544378698,0.7436974789915967
Restrictive,MarginalProbability,{'prob_threshold': 0.05},2.0,0.2,0.5,4,3,0.4,200,79,121,6,28,25,54,19,102,25,0.7397260273972602,0.6835443037974683,0.7105263157894737,0.78
Restrictive,MarginalProbability,{'prob_threshold': 0.05},2.0,0.2,0.7,4,3,0.4,163,58,105,6,28,25,39,25,80,19,0.609375,0.6724137931034483,0.6393442622950819,0.7300613496932515
Restrictive,MarginalProbability,{'prob_threshold': 0.05},2.0,0.3,0.2,4,3,0.4,246,115,131,6,28,25,36,3,128,79,0.9230769230769231,0.3130434782608696,0.4675324675324676,0.6666666666666666
Restrictive,MarginalProbability,{'prob_threshold': 0.05},2.0,0.3,0.3,4,3,0.4,238,107,131,6,28,25,36,4,127,71,0.9,0.3364485981308411,0.4897959183673469,0.6848739495798319
Restrictive,MarginalProbability,{'prob_threshold': 0.05},2.0,0.3,0.5,4,3,0.4,200,79,121,6,28,25,35,12,109,44,0.7446808510638298,0.4430379746835443,0.5555555555555555,0.72
Restrictive,MarginalProbability,{'prob_threshold': 0.05},2.0,0.3,0.7,4,3,0.4,163,58,105,6,28,25,27,16,89,31,0.627906976744186,0.46551724137931033,0.5346534653465347,0.7116564417177914
Restrictive,MarginalProbability,{'prob_threshold': 0.05},2.0,0.4,0.2,4,3,0.4,246,115,131,6,28,25,16,1,130,99,0.9411764705882353,0.1391304347826087,0.24242424242424238,0.5934959349593496
Restrictive,MarginalProbability,{'prob_threshold': 0.05},2.0,0.4,0.3,4,3,0.4,238,107,131,6,28,25,19,2,129,88,0.9047619047619048,0.17757009345794392,0.296875,0.6218487394957983
Restrictive,MarginalProbability,{'prob_threshold': 0.05},2.0,0.4,0.5,4,3,0.4,200,79,121,6,28,25,20,8,113,59,0.7142857142857143,0.25316455696202533,0.3738317757009346,0.665
Restrictive,MarginalProbability,{'prob_threshold': 0.05},2.0,0.4,0.7,4,3,0.4,163,58,105,6,28,25,17,14,91,41,0.5483870967741935,0.29310344827586204,0.3820224719101123,0.6625766871165644
Restrictive,MarginalProbability,{'prob_threshold': 0.05},2.0,0.5,0.2,4,3,0.4,246,115,131,6,28,25,1,0,131,114,1.0,0.008695652173913044,0.017241379310344827,0.5365853658536586
Restrictive,MarginalProbability,{'prob_threshold': 0.05},2.0,0.5,0.3,4,3,0.4,238,107,131,6,28,25,4,2,129,103,0.6666666666666666,0.037383177570093455,0.07079646017699114,0.5588235294117647
Restrictive,MarginalProbability,{'prob_threshold': 0.05},2.0,0.5,0.5,4,3,0.4,200,79,121,6,28,25,6,3,118,73,0.6666666666666666,0.0759493670886076,0.13636363636363638,0.62
Restrictive,MarginalProbability,{'prob_threshold': 0.05},2.0,0.5,0.7,4,3,0.4,163,58,105,6,28,25,10,13,92,48,0.43478260869565216,0.1724137931034483,0.24691358024691357,0.6257668711656442
Restrictive,MarginalProbability,{'prob_threshold': 0.1},1.0,0.1,0.2,4,3,0.4,230,115,115,19,28,25,104,27,88,11,0.7938931297709924,0.9043478260869565,0.8455284552845528,0.8347826086956521
Restrictive,MarginalProbability,{'prob_threshold': 0.1},1.0,0.1,0.3,4,3,0.4,214,107,107,19,28,25,99,29,78,8,0.7734375,0.9252336448598131,0.8425531914893617,0.8271028037383178
Restrictive,MarginalProbability,{'prob_threshold': 0.1},1.0,0.1,0.5,4,3,0.4,158,79,79,19,28,25,73,44,35,6,0.6239316239316239,0.9240506329113924,0.7448979591836735,0.6835443037974683
Restrictive,MarginalProbability,{'prob_threshold': 0.1},1.0,0.1,0.7,4,3,0.4,116,58,58,19,28,25,53,36,22,5,0.5955056179775281,0.9137931034482759,0.7210884353741497,0.646551724137931
Restrictive,MarginalProbability,{'prob_threshold': 0.1},1.0,0.2,0.2,4,3,0.4,230,115,115,19,28,25,54,3,112,61,0.9473684210526315,0.46956521739130436,0.627906976744186,0.7217391304347827
Restrictive,MarginalProbability,{'prob_threshold': 0.1},1.0,0.2,0.3,4,3,0.4,214,107,107,19,28,25,54,7,100,53,0.8852459016393442,0.5046728971962616,0.6428571428571428,0.719626168224299
Restrictive,MarginalProbability,{'prob_threshold': 0.1},1.0,0.2,0.5,4,3,0.4,158,79,79,19,28,25,54,16,63,25,0.7714285714285715,0.6835443037974683,0.7248322147651006,0.740506329113924
Restrictive,MarginalProbability,{'prob_threshold': 0.1},1.0,0.2,0.7,4,3,0.4,116,58,58,19,28,25,39,21,37,19,0.65,0.6724137931034483,0.6610169491525424,0.6551724137931034
Restrictive,MarginalProbability,{'prob_threshold': 0.1},1.0,0.3,0.2,4,3,0.4,230,115,115,19,28,25,36,3,112,79,0.9230769230769231,0.3130434782608696,0.4675324675324676,0.6434782608695652
Restrictive,MarginalProbability,{'prob_threshold': 0.1},1.0,0.3,0.3,4,3,0.4,214,107,107,19,28,25,36,4,103,71,0.9,0.3364485981308411,0.4897959183673469,0.6495327102803738
Restrictive,MarginalProbability,{'prob_threshold': 0.1},1.0,0.3,0.5,4,3,0.4,158,79,79,19,28,25,35,11,68,44,0.7608695652173914,0.4430379746835443,0.5599999999999999,0.6518987341772152
Restrictive,MarginalProbability,{'prob_threshold': 0.1},1.0,0.3,0.7,4,3,0.4,116,58,58,19,28,25,27,15,43,31,0.6428571428571429,0.46551724137931033,0.5399999999999999,0.603448275862069
Restrictive,MarginalProbability,{'prob_threshold': 0.1},1.0,0.4,0.2,4,3,0.4,230,115,115,19,28,25,16,1,114,99,0.9411764705882353,0.1391304347826087,0.24242424242424238,0.5652173913043478
Restrictive,MarginalProbability,{'prob_threshold': 0.1},1.0,0.4,0.3,4,3,0.4,214,107,107,19,28,25,19,2,105,88,0.9047619047619048,0.17757009345794392,0.296875,0.5794392523364486
Restrictive,MarginalProbability,{'prob_threshold': 0.1},1.0,0.4,0.5,4,3,0.4,158,79,79,19,28,25,20,7,72,59,0.7407407407407407,0.25316455696202533,0.37735849056603776,0.5822784810126582
Restrictive,MarginalProbability,{'prob_threshold': 0.1},1.0,0.4,0.7,4,3,0.4,116,58,58,19,28,25,17,13,45,41,0.5666666666666667,0.29310344827586204,0.3863636363636363,0.5344827586206896
Restrictive,MarginalProbability,{'prob_threshold': 0.1},1.0,0.5,0.2,4,3,0.4,230,115,115,19,28,25,1,0,115,114,1.0,0.008695652173913044,0.017241379310344827,0.5043478260869565
Restrictive,MarginalProbability,{'prob_threshold': 0.1},1.0,0.5,0.3,4,3,0.4,214,107,107,19,28,25,4,2,105,103,0.6666666666666666,0.037383177570093455,0.07079646017699114,0.5093457943925234
Restrictive,MarginalProbability,{'prob_threshold': 0.1},1.0,0.5,0.5,4,3,0.4,158,79,79,19,28,25,6,2,77,73,0.75,0.0759493670886076,0.13793103448275862,0.5253164556962026
Restrictive,MarginalProbability,{'prob_threshold': 0.1},1.0,0.5,0.7,4,3,0.4,116,58,58,19,28,25,10,12,46,48,0.45454545454545453,0.1724137931034483,0.25000000000000006,0.4827586206896552
Restrictive,MarginalProbability,{'prob_threshold': 0.1},2.0,0.1,0.2,4,3,0.4,330,115,215,19,28,25,104,56,159,11,0.65,0.9043478260869565,0.7563636363636363,0.796969696969697
Restrictive,MarginalProbability,{'prob_threshold': 0.1},2.0,0.1,0.3,4,3,0.4,312,107,205,19,28,25,99,59,146,8,0.6265822784810127,0.9252336448598131,0.7471698113207548,0.7852564102564102
Restrictive,MarginalProbability,{'prob_threshold': 0.1},2.0,0.1,0.5,4,3,0.4,237,79,158,19,28,25,73,66,92,6,0.5251798561151079,0.9240506329113924,0.6697247706422019,0.6962025316455697
Restrictive,MarginalProbability,{'prob_threshold': 0.1},2.0,0.1,0.7,4,3,0.4,174,58,116,19,28,25,53,49,67,5,0.5196078431372549,0.9137931034482759,0.6625,0.6896551724137931
Restrictive,MarginalProbability,{'prob_threshold': 0.1},2.0,0.2,0.2,4,3,0.4,330,115,215,19,28,25,54,10,205,61,0.84375,0.46956521739130436,0.6033519553072626,0.7848484848484848
Restrictive,MarginalProbability,{'prob_threshold': 0.1},2.0,0.2,0.3,4,3,0.4,312,107,205,19,28,25,54,14,191,53,0.7941176470588235,0.5046728971962616,0.6171428571428571,0.7852564102564102
Restrictive,MarginalProbability,{'prob_threshold': 0.1},2.0,0.2,0.5,4,3,0.4,237,79,158,19,28,25,54,32,126,25,0.627906976744186,0.6835443037974683,0.6545454545454547,0.759493670886076
Restrictive,MarginalProbability,{'prob_threshold': 0.1},2.0,0.2,0.7,4,3,0.4,174,58,116,19,28,25,39,26,90,19,0.6,0.6724137931034483,0.6341463414634146,0.7413793103448276
Restrictive,MarginalProbability,{'prob_threshold': 0.1},2.0,0.3,0.2,4,3,0.4,330,115,215,19,28,25,36,5,210,79,0.8780487804878049,0.3130434782608696,0.4615384615384615,0.7454545454545455
